COMISI?ÙN NACIONAL DEL AGUA,,,,,
14/01/2017,0,3.2,25,6,
15/01/2017,0,3.5,25,9,
16/01/2017,0,3.5,26,9,
17/01/2017,0,3.1,23,7,
18/01/2017,0,3.2,23,8,
19/01/2017,0,2.8,24,8,
20/01/2017,0,3.15,22,9,
21/01/2017,0,3.2,23,8,
22/01/2017,0,3.5,25,8,
23/01/2017,0,3.25,23,7,
24/01/2017,0,3.6,22,8,
25/01/2017,0,3.5,24,7,
26/01/2017,0,3.13,23,8,
27/01/2017,0,4.17,25,8,
28/01/2017,0,3.8,25,8,
29/01/2017,0,3.7,19,7,
30/01/2017,0,2.85,25,4,
31/01/2017,0,3.8,24,5,
1/2/2017,0,3.8,23,7,
2/2/2017,0,3.5,24,9,
3/2/2017,0,3.8,24,9,
4/2/2017,0,3.15,24,10,
5/2/2017,0,3.25,25,11,
6/2/2017,0,3.2,25,9,
7/2/2017,0,3.4,27,10,
8/2/2017,0,4.1,28,10,
9/2/2017,0,4.3,26,11,
10/2/2017,0,4.25,28,10,
11/2/2017,0,4.3,29,7,
12/2/2017,0,4.3,28,7,
13/02/2017,0,4.15,27,8,
14/02/2017,0,4.5,26,10,
15/02/2017,0,4.1,25,10,
16/02/2017,0,4.3,23,9,
17/02/2017,0,4.2,23,10,
18/02/2017,0,4.6,24,9,
19/02/2017,0,3.1,24,10,
20/02/2017,0,3.25,24,10,
21/02/2017,0,3.8,24,9,
22/02/2017,0,4.1,23,10,
23/02/2017,0,4.25,25,9,
24/02/2017,0,4.1,24,10,
25/02/2017,0,4.3,26,10,
26/02/2017,0,4.5,26,11,
27/02/2017,0,4.65,25,11,
28/02/2017,0,4.05,25,9,
1/3/2017,0,4.1,26,10,
2/3/2017,0,4.7,23,10,
3/3/2017,0,3.75,20,9,
4/3/2017,0,2.85,22,7,
5/3/2017,0,3.25,23,8,
6/3/2017,0,3.53,24,10,
7/3/2017,0,3.2,25,10,
8/3/2017,0,3.5,25,11,
9/3/2017,0,3.65,26,10,
10/3/2017,0,3.15,23,10,
11/3/2017,0,3.1,23,9,
12/3/2017,10.5,3.05,18,8,
13/03/2017,0,2.85,23,7,
14/03/2017,1.5,2.6,26,8,
15/03/2017,1,2.85,25,9,
16/03/2017,0,2.7,26,10,
17/03/2017,0,3.1,27,10,
18/03/2017,0,3.85,26,7,
19/03/2017,0,3.9,26,9,
20/03/2017,0,4.2,28,8,
21/03/2017,0,4.1,26,8,
22/03/2017,0,3.85,27,9,
23/03/2017,0,4.15,28,8,
24/03/2017,0,4.1,26,10,
25/03/2017,6.5,3.65,27,10,
26/03/2017,10,3.05,26,9,
27/03/2017,0,3.6,27,8,
28/03/2017,0,3.55,27,10,
29/03/2017,0,3.4,26,8,
30/03/2017,0,3.4,25,8,
31/03/2017,0,3.25,23,7,
1/4/2017,0,3.75,24,8,
2/4/2017,0,4.1,22,8,
3/4/2017,0,3.8,27,7,
4/4/2017,0,3.85,28,9,
5/4/2017,0,4.1,26,9,
6/4/2017,0,3.85,25,8,
7/4/2017,0,3.6,27,8,
8/4/2017,0,3.7,27,9,
9/4/2017,0,3.6,28,9,
10/4/2017,0,4.15,28,10,
11/4/2017,0,4.1,27,9,
12/4/2017,0,3.85,26,9,
13/04/2017,0,3.6,25,10,
14/04/2017,0,3.2,24,9,
15/04/2017,4.5,2.69,26,8,
16/04/2017,0,3.85,27,9,
17/04/2017,0.5,3.6,26,9,
18/04/2017,0,3.1,25,8,
19/04/2017,0,3.05,27,7,
20/04/2017,0,3.1,27,9,
21/04/2017,0,3.85,28,8,
22/04/2017,0,4.05,29,9,
23/04/2017,0,4.1,29,10,
24/04/2017,0,4.15,28,9,
25/04/2017,0,4,30,9,
26/04/2017,0,4.1,26,10,
27/04/2017,0,4.1,30,8,
28/04/2017,0,4.12,31,11,
29/04/2017,0,4.23,30,14,
30/04/2017,0,3.86,30,15,
1/5/2017,0,3.75,31,14,
2/5/2017,0,4.25,30,14,
3/5/2017,0,4.2,30,14,
4/5/2017,0,4.3,31,13,
5/5/2017,0,4.25,30,14,
6/5/2017,0.5,4.3,31,13,
7/5/2017,0,4,31,14,
8/5/2017,0,4.05,28,15,
9/5/2017,0,4.15,28,14,
10/5/2017,0,3.65,30,13,
11/5/2017,0,3.85,29,14,
12/5/2017,4.5,3.5,30,13,
13/05/2017,0.5,3.45,31,14,
14/05/2017,0,3.85,30,15,
15/05/2017,0,3.75,32,14,
16/05/2017,0,4.5,31,15,
17/05/2017,0,4.45,33,17,
18/05/2017,0,5.1,32,18,
19/05/2017,0,5.25,33,18,
20/05/2017,0,4.45,34,17,
21/05/2017,0,5.05,32,18,
22/05/2017,0,4.8,30,17,
23/05/2017,0,5,30,14,
24/05/2017,0,2.9,30,15,
25/05/2017,1.5,5.35,29,14,
26/05/2017,0,3.6,31,14,
27/05/2017,0,4.1,32,15,
28/05/2017,0,3.55,31,17,
29/05/2017,0.5,4.65,28,16,
30/05/2017,0,3.25,28,14,
31/05/2017,0,3.1,27,15,
1/6/2017,0,3.1,26,14,
2/6/2017,0,3.25,28,15,
3/6/2017,0,3.05,28,15,
4/6/2017,5,3.55,31,16,
5/6/2017,2.5,3.85,32,18,
6/6/2017,1.5,4.2,31,18,
7/6/2017,0,4.05,31,17,
8/6/2017,2.5,4.1,32,18,
9/6/2017,0.5,4.05,30,17,
10/6/2017,8,3.85,30,16,
11/6/2017,0,3.65,31,15,
12/6/2017,0,3.7,31,16,
13/06/2017,0,4.05,30,17,
14/06/2017,0,4.1,31,17,
15/06/2017,0,4.15,32,17,
16/06/2017,0,4.25,31,18,
17/06/2017,0,4.15,32,17,
18/06/2017,0,4.25,33,18,
19/06/2017,0,4.35,31,18,
20/06/2017,0,3.85,26,16,
21/06/2017,0,3.25,30,15,
22/06/2017,0,3.75,31,16,
23/06/2017,0,3.8,30,17,
24/06/2017,0,3.85,28,16,
25/06/2017,0.5,3.6,27,15,
26/06/2017,19.5,4.2,26,14,
27/06/2017,1.5,3.1,25,10,
28/06/2017,5,3.05,25,13,
29/06/2017,2,3.1,24,12,
30/06/2017,8.5,3.55,25,12,
1/7/2017,15,2.85,24,13,
2/7/2017,0.5,3,26,14,
3/7/2017,0,3.1,27,15,
4/7/2017,15.5,3.25,27,15,
5/7/2017,0,3.4,28,16,
6/7/2017,0,3.5,27,16,
7/7/2017,0,3.15,26,15,
8/7/2017,0,3.65,27,15,
9/7/2017,1,3.6,27,16,
10/7/2017,5.5,3.55,25,16,
11/7/2017,2,3.25,24,14,
12/7/2017,0.5,3.05,24,14,
13/07/2017,0,3.1,25,13,
14/07/2017,0,3.15,27,13,
15/07/2017,0,3.45,28,13,
16/07/2017,0,3.6,27,14,
17/07/2017,2,3.5,25,14,
18/07/2017,9.5,3.3,26,12,
19/07/2017,0,3.55,25,13,
20/07/2017,0,3.3,24,15,
21/07/2017,0,3.1,25,13,
22/07/2017,0,3.25,24,14,
23/07/2017,0,3.4,25,14,
24/07/2017,0,3.35,26,15,
25/07/2017,0,3.1,25,15,
26/07/2017,9.5,3.2,26,14,
27/07/2017,0,3.05,24,14,
28/07/2017,12.5,3,25,13,
29/07/2017,0,3.1,26,13,
30/07/2017,0,3.2,26,14,
31/07/2017,0,3.75,24,15,
1/8/2017,0,3.45,25,13,
2/8/2017,0,3.55,27,12,
3/8/2017,11.5,3.8,26,13,
4/8/2017,0,3.85,27,15,
5/8/2017,0,3.7,28,14,
6/8/2017,32.5,3.8,28,15,
7/8/2017,5,3.75,26,16,
8/8/2017,0,3.4,27,14,
9/8/2017,0.5,3.8,26,15,
10/8/2017,1.5,3.7,25,15,
11/8/2017,0,2.85,27,13,
12/8/2017,0,4.05,27,15,
13/08/2017,2,4.15,28,17,
14/08/2017,0,4,27,16,
15/08/2017,0.5,3.85,28,16,
16/08/2017,1.5,4.05,26,16,
17/08/2017,21.5,3.6,25,14,
18/08/2017,0,3.1,28,13,
19/08/2017,0,4.15,29,14,
20/08/2017,0,4.25,29,17,
21/08/2017,0,4.2,26,16,
22/08/2017,0,3.25,28,15,
23/08/2017,0,4.15,29,15,
24/08/2017,0,4.2,28,17,
25/08/2017,0,4.05,28,17,
26/08/2017,0,4.1,29,16,
27/08/2017,0,4,26,17,
28/08/2017,0,3.65,25,14,
29/08/2017,1,3.55,23,13,
30/08/2017,12.5,2.9,22,12,
31/08/2017,0,2.8,24,11,
1/9/2017,0,3.1,25,12,
2/9/2017,0,3.45,26,13,
3/9/2017,0,3.6,25,15,
4/9/2017,22.5,3.1,23,13,
5/9/2017,33,2.6,24,12,
6/9/2017,0,2.15,25,12,
7/9/2017,0,3.05,22,12,
8/9/2017,0,2.65,22,12,
9/9/2017,0,2.5,21,11,
10/9/2017,0,2.45,21,9,
11/9/2017,0,2.3,24,8,
12/9/2017,0,3.1,26,9,
13/09/2017,0,3.5,27,13,
14/09/2017,0,3.65,24,14,
15/09/2017,0,3.55,26,13,
16/09/2017,0,3.7,27,14,
17/09/2017,10.5,3.65,27,16,
18/09/2017,0,3.15,25,15,
19/09/2017,0,3.05,26,14,
20/09/2017,0,3.15,27,15,
21/09/2017,0,3.7,28,15,
22/09/2017,18,3.85,26,16,
23/09/2017,22.5,3.5,24,15,
24/09/2017,30.5,3.1,23,13,
25/09/2017,26,2.85,24,12,
26/09/2017,17.5,2.77,25,14,
27/09/2017,6,2.75,27,14,
28/09/2017,5,2.8,27,16,
29/09/2017,0,3.65,23,14,
30/09/2017,0.5,3.1,21,13,
1/10/2017,1,NULO,NULO,NULO,
2/10/2017,0,NULO,NULO,NULO,
3/10/2017,0,NULO,NULO,NULO,
4/10/2017,0.5,NULO,NULO,NULO,
5/10/2017,0,NULO,NULO,NULO,
6/10/2017,0,NULO,NULO,NULO,
7/10/2017,4.5,NULO,NULO,NULO,
8/10/2017,0,NULO,NULO,NULO,
9/10/2017,0,NULO,NULO,NULO,
10/10/2017,1,NULO,NULO,NULO,
11/10/2017,0,NULO,NULO,NULO,
12/10/2017,0,NULO,NULO,NULO,
13/10/2017,0,NULO,NULO,NULO,
14/10/2017,0,NULO,NULO,NULO,
15/10/2017,0,NULO,NULO,NULO,
16/10/2017,0,NULO,NULO,NULO,
17/10/2017,0,NULO,NULO,NULO,
18/10/2017,0,NULO,NULO,NULO,
19/10/2017,0,NULO,NULO,NULO,
20/10/2017,3,NULO,NULO,NULO,
21/10/2017,0,NULO,NULO,NULO,
22/10/2017,0,NULO,NULO,NULO,
23/10/2017,0,NULO,NULO,NULO,
24/10/2017,0,NULO,NULO,NULO,
25/10/2017,0,NULO,NULO,NULO,
26/10/2017,0,NULO,NULO,NULO,
27/10/2017,0,NULO,NULO,NULO,
28/10/2017,0,NULO,NULO,NULO,
29/10/2017,0,NULO,NULO,NULO,
30/10/2017,0,NULO,NULO,NULO,
31/10/2017,0,NULO,NULO,NULO,
1/11/2017,0,NULO,NULO,NULO,
2/11/2017,0,NULO,NULO,NULO,
3/11/2017,0,NULO,NULO,NULO,
4/11/2017,0,NULO,NULO,NULO,
5/11/2017,0,NULO,NULO,NULO,
6/11/2017,0,NULO,NULO,NULO,
7/11/2017,0,NULO,NULO,NULO,
8/11/2017,0,NULO,NULO,NULO,
9/11/2017,0,NULO,NULO,NULO,
10/11/2017,0,NULO,NULO,NULO,
11/11/2017,0,NULO,NULO,NULO,
12/11/2017,0,NULO,NULO,NULO,
13/11/2017,0,NULO,NULO,NULO,
14/11/2017,0,NULO,NULO,NULO,
15/11/2017,0,NULO,NULO,NULO,
16/11/2017,0,NULO,NULO,NULO,
17/11/2017,0,NULO,NULO,NULO,
18/11/2017,0,NULO,NULO,NULO,
19/11/2017,0,NULO,NULO,NULO,
20/11/2017,0,NULO,NULO,NULO,
21/11/2017,0,NULO,NULO,NULO,
22/11/2017,0,NULO,NULO,NULO,
23/11/2017,0,NULO,NULO,NULO,
24/11/2017,0,NULO,NULO,NULO,
25/11/2017,0,NULO,NULO,NULO,
26/11/2017,0,NULO,NULO,NULO,
27/11/2017,0,NULO,NULO,NULO,
28/11/2017,0,NULO,NULO,NULO,
29/11/2017,0,NULO,NULO,NULO,
30/11/2017,0,NULO,NULO,NULO,
1/12/2017,0,NULO,NULO,NULO,
2/12/2017,0,NULO,NULO,NULO,
3/12/2017,0,NULO,NULO,NULO,
4/12/2017,0,NULO,NULO,NULO,
5/12/2017,0,NULO,NULO,NULO,
6/12/2017,0,NULO,NULO,NULO,
7/12/2017,0,NULO,NULO,NULO,
8/12/2017,0,NULO,NULO,NULO,
9/12/2017,0,NULO,NULO,NULO,
10/12/2017,0,NULO,NULO,NULO,
11/12/2017,0,NULO,NULO,NULO,
12/12/2017,0,NULO,NULO,NULO,
13/12/2017,0,NULO,NULO,NULO,
14/12/2017,0,NULO,NULO,NULO,
15/12/2017,0,NULO,NULO,NULO,
16/12/2017,0,NULO,NULO,NULO,
17/12/2017,0,NULO,NULO,NULO,
18/12/2017,0,NULO,NULO,NULO,
19/12/2017,0,NULO,NULO,NULO,
20/12/2017,0,NULO,NULO,NULO,
21/12/2017,0,NULO,NULO,NULO,
22/12/2017,0,NULO,NULO,NULO,
23/12/2017,0,NULO,NULO,NULO,
24/12/2017,0,NULO,NULO,NULO,
25/12/2017,0,NULO,NULO,NULO,
26/12/2017,0,NULO,NULO,NULO,
27/12/2017,0,NULO,NULO,NULO,
28/12/2017,0,NULO,NULO,NULO,
29/12/2017,0,NULO,NULO,NULO,
30/12/2017,0,NULO,NULO,NULO,
31/12/2017,0,NULO,NULO,NULO,
1/2/2018,0,3.95,34,13,
2/2/2018,0,3.68,35,12,
3/2/2018,0,3.23,36,11,
4/2/2018,0,3.9,36,12,
5/2/2018,0,3.88,35,11,
6/2/2018,0,3.15,34,10,
7/2/2018,0,4.21,32,9,
8/2/2018,0,3.27,33,9,
9/2/2018,0,2.6,34,10,
10/2/2018,0,4.6,35,8,
11/2/2018,0,1.85,34,9,
12/2/2018,0,4.76,32,9,
13/02/2018,0,1.81,26,10,
14/02/2018,0,5.95,30,11,
15/02/2018,0,5.95,28,11,
16/02/2018,0,5.99,28,12,
17/02/2018,0,5.93,19,10,
18/02/2018,0,5.64,31,11,
19/02/2018,0,5.86,26,13,
20/02/2018,0,4.97,27,11,
21/02/2018,0,4.96,28,9,
22/02/2018,0,4.27,27,9,
23/02/2018,0,2.35,27,11,
24/02/2018,0,2.71,26,12,
25/02/2018,0,4.09,38,13,
26/02/2018,0,6.36,36,12,
27/02/2018,0,9.05,30,14,
28/02/2018,2,5.7,36,14,
1/3/2018,0,3.49,30,14,
2/3/2018,0,3.77,32,14,
3/3/2018,0,2.26,31,12,
4/3/2018,0,3.64,32,12,
5/3/2018,0,3.26,30,10,
6/3/2018,0,3.54,32,10,
7/3/2018,0,4.26,33,10,
8/3/2018,0,6.38,32,10,
9/3/2018,0,8.04,32,13,
10/3/2018,0,7.8,37,13,
11/3/2018,0,3.85,29,12,
12/3/2018,0,4.64,25,11,
13/03/2018,0,5.03,25,11,
14/03/2018,0,0.05,26,11,
15/03/2018,0,5.27,25,13,
16/03/2018,0,5.04,27,13,
17/03/2018,0,5.37,24,13,
18/03/2018,0,4.73,25,13,
19/03/2018,0,7.25,24,14,
20/03/2018,0,5.6,27,14,
21/03/2018,0,4.02,29,15,
22/03/2018,0,5.78,24,14,
23/03/2018,0,3.4,22,14,
24/03/2018,0,4.3,26,15,
25/03/2018,0,5.6,25,16,
26/03/2018,0,3.82,27,16,
27/03/2018,0,4.38,32,15,
28/03/2018,0,4.84,27,15,
29/03/2018,0,4.7,25,13,
30/03/2018,0,3.91,22,13,
31/03/2018,0,5.12,34,14,
1/4/2018,0,6.19,36,13,
2/4/2018,0,4.28,34,13,
3/4/2018,0,4.17,35,15,
4/4/2018,0,3.43,35,15,
5/4/2018,0,12.4,34,16,
6/4/2018,0,11.35,33,16,
7/4/2018,0,3.45,35,15,
8/4/2018,0,8,33,15,
9/4/2018,0,11.3,29,15,
10/4/2018,1,3.1,30,17,
11/4/2018,16.6,4.9,31,15,
12/4/2018,0,6.6,31,15,
13/04/2018,0,6.9,32,16,
14/04/2018,0,3.76,30,13,
15/04/2018,0,5.08,34,12,
16/04/2018,0,4.9,34,12,
17/04/2018,0,9.94,34,12,
18/04/2018,0,4.46,32,11,
19/04/2018,0,7.14,34,11,
20/04/2018,0,13.41,30,15,
21/04/2018,0,5.13,35,15,
22/04/2018,0,4.42,35,15,
23/04/2018,0,5.63,35,18,
24/04/2018,0,5.43,36,18,
25/04/2018,0,6.27,34,18,
26/04/2018,0,5.33,36,17,
27/04/2018,0,4.77,36,16,
28/04/2018,0,4.43,31,16,
29/04/2018,0,10.18,33,16,
30/04/2018,0,4.57,33,17,
1/5/2018,0.5,7.1,35,17,
2/5/2018,0.3,7.35,34,17,
3/5/2018,0,6.5,35,17,
4/5/2018,13.7,6.23,34,18,
5/5/2018,3.4,5.37,34,18,
6/5/2018,0,5.8,34,15,
7/5/2018,0,7.8,34,16,
8/5/2018,0,5.2,33,16,
9/5/2018,0,7.1,30,15,
10/5/2018,0,4.25,33,15,
11/5/2018,0,3.15,35,15,
12/5/2018,2,6.25,33,15,
13/05/2018,2,6.05,33,15,
14/05/2018,0,6,33,16,
15/05/2018,0,6.44,34,19,
16/05/2018,0,6.66,34,19,
17/05/2018,0,6.05,34.5,19,
18/05/2018,0,5.8,35.5,19,
19/05/2018,0,4.55,37,19,
20/05/2018,1.5,5.65,36,19,
21/05/2018,2,6.09,37,19,
22/05/2018,0,6.65,35,18,
23/05/2018,0,6.01,35,20,
24/05/2018,0,7.4,36,17,
25/05/2018,0,6.34,36,18,
26/05/2018,0,6.02,34,17,
27/05/2018,0,4,36,17,
28/05/2018,0,4.1,38,18,
29/05/2018,0,5.45,38,18,
30/05/2018,0,4.4,40,20,
31/05/2018,0,8.95,39,19,
1/6/2018,0,7.2,38,17,
2/6/2018,0,3.35,38,19,
3/6/2018,0,8.4,38,17.5,
4/6/2018,0,8.09,38,17,
5/6/2018,0,8.21,36,17,
6/6/2018,0,6.05,36,11.5,
7/6/2018,0,4.65,37,19,
8/6/2018,0,7.5,30,19,
9/6/2018,0,7.47,34,19,
10/6/2018,20,5.03,34,18,
11/6/2018,9.3,5.2,34,19,
12/6/2018,22,5.55,35,17,
13/06/2018,16,6.5,34,16,
14/06/2018,17.5,5.55,34,17,
15/06/2018,20,5.7,28,17,
16/06/2018,0,5.3,29,18,
17/06/2018,19,6.05,32,18,
18/06/2018,10,6.4,33,18,
19/06/2018,20.4,6.1,33,17,
20/06/2018,1.5,5.9,32,17,
21/06/2018,0,5.5,32,15,
22/06/2018,0.3,6.5,32,15,
23/06/2018,4,7.25,32,17,
24/06/2018,6.6,5.8,33,16,
25/06/2018,5.5,5.5,30,17,
26/06/2018,5.9,6.6,30,15,
27/06/2018,33,6.4,30,17,
28/06/2018,9,8.35,30,17,
29/06/2018,0,7.2,31,17,
30/06/2018,7,6.8,30,17,
1/7/2018,0,6.15,31,16,
2/7/2018,0,6.1,31,16,
3/7/2018,20,5.85,31,16,
4/7/2018,0,5.45,31,14,
5/7/2018,0,4.95,31,14,
6/7/2018,0,4.55,31,15,
7/7/2018,0,4.25,31,16,
8/7/2018,0,5.55,31,16,
9/7/2018,0,5.8,31,16,
10/7/2018,0,5.7,31,15,
11/7/2018,0,5.6,30,15,
12/7/2018,0,4.79,30,16,
13/07/2018,0,6.55,31,16,
14/07/2018,0,6.2,31,16,
15/07/2018,0,6,29,16,
16/07/2018,14,5.35,29,17,
17/07/2018,0,5.3,31,16,
18/07/2018,0,3.7,32,16,
19/07/2018,0,4.4,32,16,
20/07/2018,0,3,33,16,
21/07/2018,0,3.3,32,18,
22/07/2018,0,4.95,33,16,
23/07/2018,0,5.08,35,17,
24/07/2018,0,6.74,33,17,
25/07/2018,0,5.79,34,16,
26/07/2018,1,5.12,32,17,
27/07/2018,2.5,6,34,16,
28/07/2018,0,5.25,33,17,
29/07/2018,0,5.3,33,18,
30/07/2018,0,4.4,33,17,
31/07/2018,0,5.6,32,17,
1/8/2018,0,5.91,33,17,
2/8/2018,0,8.85,33,16,
3/8/2018,0,7.6,31,16,
4/8/2018,0,5.5,29,18,
5/8/2018,0,7.4,26,18,
6/8/2018,2.5,5.4,29,17,
7/8/2018,0,5.38,31,17,
8/8/2018,6.3,5.17,31,17,
9/8/2018,35.5,6.5,31,16,
10/8/2018,3.1,6.05,29,16,
11/8/2018,0,5.65,31,16,
12/8/2018,2.1,5.65,31,16,
13/08/2018,0,6.55,28,12,
14/08/2018,4.5,7.5,31,16,
15/08/2018,39.8,5.5,32,17,
16/08/2018,6.5,5.25,32,17,
17/08/2018,0,5.55,32,17,
18/08/2018,0,4.4,32,17,
19/08/2018,0,6.2,32,17,
20/08/2018,0,6.65,33,17,
21/08/2018,0,5.8,33,18,
22/08/2018,0,5.45,33,18,
23/08/2018,7,5,31,18,
24/08/2018,0,5.95,31,17,
25/08/2018,0,6.55,33,14,
26/08/2018,0,6.9,32.5,16,
27/08/2018,0,6.1,33,16,
28/08/2018,19.5,5,30,16,
29/08/2018,3,5.2,31,18,
30/08/2018,19.5,5.7,31,18,
31/08/2018,0,5.98,31,17,
1/9/2018,14.5,4.67,31,17,
2/9/2018,2.3,4.2,31,17,
3/9/2018,1.9,3,31,17,
4/9/2018,0,4,32,17,
5/9/2018,0,7.45,31,18,
6/9/2018,2.3,6.45,31,17,
7/9/2018,13.6,5.1,31,18,
8/9/2018,0,5.55,30,17,
9/9/2018,0,3.65,30,16,
10/9/2018,9.5,3.85,30,18,
11/9/2018,5.1,5.7,30,19,
12/9/2018,31.5,6.2,31,18,
13/09/2018,0,5.95,31,18,
14/09/2018,0,7.05,31,18,
15/09/2018,0,5.09,31,17,
16/09/2018,20,7.16,30,17,
17/09/2018,0,7,28,18,
18/09/2018,9.4,5.85,29,18,
19/09/2018,0,5.25,31.5,17,
20/09/2018,0,2.9,32,17,
21/09/2018,0,9.55,32,17,
22/09/2018,0,7.3,31,18,
23/09/2018,0,5.15,31,18,
24/09/2018,0,8.65,31,16,
25/09/2018,0,9.9,31,16,
26/09/2018,0,2.4,31,18,
27/09/2018,0,7.75,29,19,
28/09/2018,0,2,29,18,
29/09/2018,0,4.3,28.5,18,
30/09/2018,0,4.5,28,17,
1/10/2018,0,6.55,30,17,
2/10/2018,0,2.95,26,17,
3/10/2018,0,2.65,22,17,
4/10/2018,0,6.6,24,17,
5/10/2018,0,6.85,31,16,
6/10/2018,10.7,6.8,30,17,
7/10/2018,5.2,4.5,30,17,
8/10/2018,0,2.85,30,17,
9/10/2018,0,4.4,30,18,
10/10/2018,0,2.7,33,16,
11/10/2018,0,8.65,30,14,
12/10/2018,0,5,29,16,
13/10/2018,0,1.9,33,17,
14/10/2018,0,2.95,31,19,
15/10/2018,13.2,1.3,29,18,
16/10/2018,0,5.25,29,17,
17/10/2018,0,5.55,29,17,
18/10/2018,0,4.35,23,16,
19/10/2018,0,5.05,26,16,
20/10/2018,0,9.15,26,17,
21/10/2018,0,4,26,17,
22/10/2018,0,3.8,27,17,
23/10/2018,0,6.4,30,16,
24/10/2018,0,4.3,30,16,
25/10/2018,0,8.2,31,16,
26/10/2018,0,2.58,31,17,
27/10/2018,0,4.42,31,17,
28/10/2018,0,3.1,24,16,
29/10/2018,0,5.8,25,16,
30/10/2018,0,6,31,15,
31/10/2018,0.5,2.8,30,16,
1/11/2018,0,6.5,27,17,
2/11/2018,0,1.8,27,17,
3/11/2018,6.2,3.85,29,16,
4/11/2018,8,3.85,22,14,
5/11/2018,0,2.6,26,13,
6/11/2018,0,1.25,25,11,
7/11/2018,0,2.55,29,13,
8/11/2018,0,6.4,29,14,
9/11/2018,0,4.6,28,15,
10/11/2018,0,2.3,26,16,
11/11/2018,0,6.05,29,13,
12/11/2018,0,3.75,29,14,
13/11/2018,7,9.8,23,15,
14/11/2018,0,2.05,23,9,
15/11/2018,0,1.75,24,6,
16/11/2018,0,6.6,26,6,
17/11/2018,0,4.1,26,6,
18/11/2018,0,6.4,29,9,
19/11/2018,0,6.05,26,9,
20/11/2018,0,2.15,28,10,
21/11/2018,0,3.6,29,13,
22/11/2018,0,3.55,28,11,
23/11/2018,0,4.05,28,11,
24/11/2018,0,5,29,10,
25/11/2018,0,4.45,28,11,
26/11/2018,0,5.6,28,12,
27/11/2018,0,4.1,27,9,
28/11/2018,9,4.15,22,12,
29/11/2018,3,4.45,16,14,
30/11/2018,0,6.05,24,13,
1/12/2018,0,7.6,27,11,
2/12/2018,0,4.85,27,11,
3/12/2018,0,5.95,30,10,
4/12/2018,0,5.9,28,14,
5/12/2018,0,4.35,24,14,
6/12/2018,0,4.85,28,13,
7/12/2018,0,3.7,24,15,
8/12/2018,0,2.95,26,15,
9/12/2018,0,3.95,27,15,
10/12/2018,0,3,21,13,
11/12/2018,0,4.75,25,10,
12/12/2018,0,6.45,25,10,
13/12/2018,0,4.85,23,14,
14/12/2018,0,5.75,25,10,
15/12/2018,0,4.9,25,7,
16/12/2018,0,2.3,25,7,
17/12/2018,0,9.25,25,6,
18/12/2018,0,7.7,26,9,
19/12/2018,0,4.95,25,11,
20/12/2018,0,7.45,25,7,
21/12/2018,0,6.65,26,7,
22/12/2018,0,6.2,27,6,
23/12/2018,0,6.1,27,7,
24/12/2018,0,6.65,26,8,
25/12/2018,0,8.75,27,9,
26/12/2018,0,6.8,26,9,
27/12/2018,0,5.45,27,11,
28/12/2018,0,6.4,23,10,
29/12/2018,0,3.95,25,8,
30/12/2018,0,10.8,29,10,
31/12/2018,0,5.75,26,11,
1/1/2019,0,8.6,27,10,
2/1/2019,0,6.9,27,10,
3/1/2019,0,3.8,25,11,
4/1/2019,0,3.9,28,12,
5/1/2019,0,5.8,29,12,
6/1/2019,0,1.7,30,12,
7/1/2019,0,3.9,30,11,
8/1/2019,0,9.2,28,11,
9/1/2019,0,6.1,22,10,
10/1/2019,0,4.75,26,11,
11/1/2019,0,6,26,13,
12/1/2019,0,6.5,28,14,
13/01/2019,0,9.3,23,14,
14/01/2019,0,4.45,21,11,
15/01/2019,0,7.25,23,11,
16/01/2019,0,7.05,26,12,
17/01/2019,0,5.25,26,12,
18/01/2019,0,4.6,26,12,
19/01/2019,0,7.5,27,11,
20/01/2019,0,5.4,26,7,
21/01/2019,0,6.6,24,10,
22/01/2019,0,8.45,29,10,
23/01/2019,0,6.2,27,12,
24/01/2019,0,4.8,27,12,
25/01/2019,0,6.45,28,12,
26/01/2019,0,3.65,28,11,
27/01/2019,0,6.35,27,9,
28/01/2019,0,3.15,24,7,
29/01/2019,0,7.45,25,7,
30/01/2019,0,6.45,26,9,
31/01/2019,0,5.6,26,10,
1/2/2019,0,4.5,22,10,
2/2/2019,0,5.3,28,11,
3/2/2019,0,5.9,29,12,
4/2/2019,0,8.8,29,11,
5/2/2019,0,2.6,32,12,
6/2/2019,0,5.89,33,13,
7/2/2019,0,5.81,33,13,
8/2/2019,0,7.9,33,12,
9/2/2019,0,3.2,24,10,
10/2/2019,0,3.5,29,11,
11/2/2019,0,5.25,28,12,
12/2/2019,0,5.45,25,9,
13/02/2019,0,5.6,23,9,
14/02/2019,0,3.35,29,11,
15/02/2019,0,4.85,31,12,
16/02/2019,0,7.4,34,13,
17/02/2019,0,4.2,32,12,
18/02/2019,0,6.85,32,11,
19/02/2019,0,3.2,28,8,
20/02/2019,0,2.15,31,12,
21/02/2019,0,3.55,30,13,
22/02/2019,0,5.2,27,14,
23/02/2019,0,8.7,30,16,
24/02/2019,0,8,28,13,
25/02/2019,0,4.55,32,14,
26/02/2019,0,8.75,32,15,
27/02/2019,0,5.65,34,14,
28/02/2019,0,7.8,32,15,
1/3/2019,0,4.75,32,14,
2/3/2019,0,8.25,33,14,
3/3/2019,0,5.35,34,15,
4/3/2019,0,6.3,34,16,
