COMISI?ÙN NACIONAL DEL AGUA,,,,,
24/01/2015,0,3.05,25.4,8.9,
25/01/2015,0.01,4.72,22.2,9,
26/01/2015,0,3.3,21.2,9,
27/01/2015,0,4.52,28,9,
28/01/2015,0,5.34,27.5,9.5,
29/01/2015,0,5.65,26.8,9,
30/01/2015,0,5.28,22.7,6.8,
31/01/2015,0,4.41,23.2,7.5,
1/2/2015,0,4.14,22.9,8,
2/2/2015,0,2.46,21.8,11.7,
3/2/2015,0.01,4.46,20,11,
4/2/2015,0,2.52,24.4,7.8,
5/2/2015,0,5.98,23.6,8,
6/2/2015,0,5.97,23.5,7.6,
7/2/2015,0,4.07,26.4,5.2,
8/2/2015,0,4.22,27.6,5,
9/2/2015,0,4.94,26.6,6.8,
10/2/2015,0,6.98,26.7,7.5,
11/2/2015,0,5.15,26.6,8,
12/2/2015,4,3.93,22.2,10,
13/02/2015,11.1,2.06,17.7,9,
14/02/2015,0.7,1.34,17,8.5,
15/02/2015,1.4,2.01,21.2,8,
16/02/2015,0.01,2.43,22.9,11,
17/02/2015,0,3.77,24,12,
18/02/2015,0,4.09,26.5,10.2,
19/02/2015,0,4.53,28.5,9.3,
20/02/2015,0,5.54,25.7,9.2,
21/02/2015,0,5.07,29,10,
22/02/2015,0,5.33,30.2,12.5,
23/02/2015,0,6.25,29.5,13,
24/02/2015,0,8.5,29.8,10.8,
25/02/2015,0,6.3,27.7,11,
26/02/2015,0,8.21,27.4,12.8,
27/02/2015,0,7.01,28.7,8,
28/02/2015,0,5.57,29.3,8,
1/3/2015,0,5.56,30.5,11,
2/3/2015,0,6.49,30.4,12,
3/3/2015,0,6.18,28.2,10.8,
4/3/2015,0,6.26,28.7,12,
5/3/2015,0,6.56,28.2,13,
6/3/2015,0,7.51,24.4,8.5,
7/3/2015,0,5.66,28,7,
8/3/2015,0,8.28,28.1,8,
9/3/2015,0,4.93,24,12.5,
10/3/2015,0.01,4.57,22.3,11,
11/3/2015,8.3,2.64,18.9,6.5,
12/3/2015,0.3,2.29,22.3,6,
13/03/2015,0,4.38,23,6,
14/03/2015,0.9,3.49,13,9,
15/03/2015,94.7,NULO,11.4,7.2,
16/03/2015,10,1.4,18,8,
17/03/2015,2.6,1.78,22.5,11,
18/03/2015,0,2.8,25.3,11,
19/03/2015,0,3.58,26.5,11.8,
20/03/2015,0,6.91,26.1,12,
21/03/2015,0,5.55,28.4,12.5,
22/03/2015,0,4.36,27.7,13.2,
23/03/2015,0,6.31,28.9,14.2,
24/03/2015,0,5.14,28.9,12.5,
25/03/2015,0,7.34,28.5,13.6,
26/03/2015,0.6,5.62,27.9,12.5,
27/03/2015,0.01,5.08,25.3,14.2,
28/03/2015,1.7,6.54,26.1,11,
29/03/2015,0,4.73,27.9,12,
30/03/2015,0,6.94,30.1,10.8,
31/03/2015,0,7.47,29.5,12.6,
1/4/2015,0,5.75,29.2,13,
2/4/2015,0,6.2,30.7,15,
3/4/2015,0,6.81,30.2,15,
4/4/2015,0,5.96,28.3,15.4,
5/4/2015,0,7.1,30,12.1,
6/4/2015,0,5.77,31.2,13,
7/4/2015,0.01,7.46,31.2,13.8,
8/4/2015,0,8.79,30.2,12.4,
9/4/2015,0,6.64,30.2,12,
10/4/2015,0,7.01,31.2,14.2,
11/4/2015,0,7.41,30.2,14.6,
12/4/2015,21.5,6.07,25.2,13,
13/04/2015,0,6.01,26.7,14,
14/04/2015,0.01,5.43,29,15.2,
15/04/2015,0,5.1,29.8,14.8,
16/04/2015,0,7.38,31.5,12.8,
17/04/2015,0,8.34,29.5,14,
18/04/2015,0,7.11,27.4,14,
19/04/2015,0,7.75,28.4,15.8,
20/04/2015,0,6.9,31.3,14,
21/04/2015,0,7.12,31.6,14,
22/04/2015,0,7.23,31.8,16,
23/04/2015,0,7.63,31.5,16,
24/04/2015,0.5,4.89,29.3,14.7,
25/04/2015,0,7.88,30.9,15.8,
26/04/2015,0,7.48,31,16,
27/04/2015,0,8.8,29.5,17,
28/04/2015,0,6.67,29.3,17.8,
29/04/2015,1.3,5.72,20.4,14,
30/04/2015,16.8,1.54,25.8,11.6,
1/5/2015,0,6.9,28.2,14.4,
2/5/2015,0,6.25,29.8,12.2,
3/5/2015,0,6.69,29,13,
4/5/2015,0,7.24,31,14.8,
5/5/2015,0,8.01,31.9,15,
6/5/2015,0,5.04,31.8,16.1,
7/5/2015,0.5,9.86,32.4,14.9,
8/5/2015,0,6.46,32.6,15,
9/5/2015,0.1,5.81,32.5,16.2,
10/5/2015,0,7.69,32.8,16,
11/5/2015,0,4.76,33,18,
12/5/2015,26.6,5.46,30.2,13.8,
13/05/2015,7,5.9,29.4,14.9,
14/05/2015,0.9,5.8,26.8,14.3,
15/05/2015,1.3,5.15,29.9,14.5,
16/05/2015,0,6.7,30.2,15,
17/05/2015,1.4,7.16,31.1,14.7,
18/05/2015,0,5.7,30.8,15,
19/05/2015,1,7.71,29.1,15.5,
20/05/2015,1.4,6.69,30.9,14.5,
21/05/2015,0,5.86,30.5,15,
22/05/2015,6.8,5.57,27,14,
23/05/2015,0,5.59,28.1,14,
24/05/2015,0,4.31,30.3,17.3,
25/05/2015,4.3,5.97,30.9,16.4,
26/05/2015,0,4.89,29.9,16,
27/05/2015,0,4.79,30.8,14.7,
28/05/2015,5.1,4.35,30,15.1,
29/05/2015,1,5.09,28.5,14.9,
30/05/2015,0,4.11,22,15.3,
31/05/2015,0,5.13,26.9,14.1,
1/6/2015,0,5.46,26.6,13,
2/6/2015,0,5.28,30.2,13.2,
3/6/2015,0,6.23,30,14,
4/6/2015,0,7.32,32,14,
5/6/2015,0,8.85,28.8,14.8,
6/6/2015,0,4.99,28.2,15,
7/6/2015,5.5,3.58,30.5,15.5,
8/6/2015,0,5.62,31.4,15,
9/6/2015,0,6.07,30.6,13.2,
10/6/2015,0,7.95,32.9,14,
11/6/2015,0,7.97,32.6,14,
12/6/2015,0,6.45,31.8,15,
13/06/2015,0,6.34,32,14,
14/06/2015,0,7.86,30.4,16,
15/06/2015,0,5.84,27.4,16,
16/06/2015,37.3,7.1,26.9,15.6,
17/06/2015,5.7,2.6,31.2,14.2,
18/06/2015,19.7,6.12,23.8,15,
19/06/2015,58,2.64,27.8,15,
20/06/2015,13.2,4.73,25.4,15.2,
21/06/2015,19,5.66,28.4,15.8,
22/06/2015,2.5,4.47,23.8,16.1,
23/06/2015,0.1,3.24,21.2,16,
24/06/2015,0.01,2.08,27.4,14.3,
25/06/2015,0,5.36,27,14.8,
26/06/2015,0,5.26,28.8,15,
27/06/2015,1.6,4.58,28,15,
28/06/2015,0,5.43,27.8,15.5,
29/06/2015,0.01,5.11,26.4,15,
30/06/2015,10.1,2.16,27.2,15.4,
1/7/2015,2.3,3.72,28.3,15.2,
2/7/2015,0.1,5.26,22,15,
3/7/2015,1.1,2.81,25.1,14.8,
4/7/2015,2.9,1.04,25.7,14.4,
5/7/2015,0.7,2.19,25.6,15,
6/7/2015,1.7,3.64,26,16.3,
7/7/2015,0.01,2.08,26.6,15,
8/7/2015,9.1,5.04,28.2,15,
9/7/2015,0,5.8,28.4,14.5,
10/7/2015,0,6.84,26.7,13.8,
11/7/2015,0,5.19,24.4,14.4,
12/7/2015,0,3.91,26.7,13.8,
13/07/2015,0,5.07,28.8,14.4,
14/07/2015,0,6.63,29.2,14,
15/07/2015,0,5.81,28.6,15,
16/07/2015,0.01,5.87,29,15.9,
17/07/2015,2.9,4.62,28.8,16.1,
18/07/2015,0,5.2,29.2,16.7,
19/07/2015,0,3.02,29,16.9,
20/07/2015,1.2,3.19,28,15.2,
21/07/2015,7.2,5.95,26.8,14.8,
22/07/2015,24.3,7.21,28.4,15.4,
23/07/2015,0,4.01,28.2,15,
24/07/2015,19,3.33,28.9,13.1,
25/07/2015,3,4.53,30.8,13,
26/07/2015,7.5,6.67,30.8,15,
27/07/2015,2.1,6.47,31.6,14.9,
28/07/2015,0,5.79,30.5,15,
29/07/2015,0,6.56,31.2,15.4,
30/07/2015,0,6.55,31.4,15,
31/07/2015,0,6.88,30.9,14.7,
1/8/2015,0,6.83,29.7,15,
2/8/2015,0,6.24,30.2,14.7,
3/8/2015,8.5,5.05,30.5,14.8,
4/8/2015,0.01,4.16,31.4,15,
5/8/2015,0,5.4,31.5,16,
6/8/2015,0,6.77,30.7,16,
7/8/2015,0,5.94,30.7,16.1,
8/8/2015,13.1,7.3,30.6,15.1,
9/8/2015,1.3,6.07,29.2,15.4,
10/8/2015,0.1,4.79,30.5,15,
11/8/2015,0,7.02,27.8,15.2,
12/8/2015,0,6.77,26.8,14.2,
13/08/2015,0,5.1,27.4,12.5,
14/08/2015,0,4.88,31.1,13,
15/08/2015,0,6.13,30.7,14.4,
16/08/2015,0,6.83,30.8,13.5,
17/08/2015,3.7,5.81,29.5,13.1,
18/08/2015,0.8,3.82,27.6,13.1,
19/08/2015,0,5.89,29.2,15,
20/08/2015,0.8,6.86,28.8,15.5,
21/08/2015,19.8,5.79,27.4,14.3,
22/08/2015,10.5,2.71,27.7,15.4,
23/08/2015,2.6,3.82,27.7,15.6,
24/08/2015,0.5,6.01,29,14.7,
25/08/2015,0,6.34,28.2,15.2,
26/08/2015,0.01,6.38,27.4,14.2,
27/08/2015,0,6.06,27.8,14.1,
28/08/2015,0,4.59,28.1,14.4,
29/08/2015,0,5.45,28.6,14.3,
30/08/2015,0,5.53,29.2,15.3,
31/08/2015,0,3.29,26.6,15.8,
1/9/2015,0,4.54,29.5,15,
2/9/2015,33.8,4.28,27.6,15.8,
3/9/2015,0,4.39,28.4,16,
4/9/2015,0.3,4.6,29.8,16.8,
5/9/2015,1,6.85,28.4,17.4,
6/9/2015,0,4.14,29.6,15.8,
7/9/2015,0,6.82,30.1,16,
8/9/2015,0,4.7,31.2,16.3,
9/9/2015,0,5.81,29.5,16,
10/9/2015,1.2,5.53,29.4,15.4,
11/9/2015,6.8,7.38,28.9,15.7,
12/9/2015,0.01,5.32,28.6,16,
13/09/2015,8.1,5.09,25.2,15.2,
14/09/2015,0,4.49,25.4,15.6,
15/09/2015,3.7,2.07,29.2,15.5,
16/09/2015,0.01,4.19,25.7,16,
17/09/2015,2.2,2.87,26.3,16.4,
18/09/2015,41.2,5.49,28.7,16.5,
19/09/2015,0.6,6.17,29.2,15.2,
20/09/2015,0,6.36,28.2,14.4,
21/09/2015,0,5.33,28.8,13.9,
22/09/2015,0,6.89,28.6,14.1,
23/09/2015,0,4.55,28.6,12.6,
24/09/2015,0,5.62,28.1,12,
25/09/2015,0,4.98,26.8,14.2,
26/09/2015,0,7.28,27.8,13.1,
27/09/2015,0,6.65,28.6,12.4,
28/09/2015,0,6.11,27.8,13,
29/09/2015,0.01,3.47,27.4,15,
30/09/2015,0,5.55,25,14.8,
1/10/2015,0,3.12,26,14.2,
2/10/2015,0,6.93,27.6,12.2,
3/10/2015,0,5.56,28.8,11.4,
4/10/2015,0,4.86,27.4,11,
5/10/2015,0,4.47,29.4,14.2,
6/10/2015,0.01,3.52,30.1,15,
7/10/2015,0,5.93,30.8,14.6,
8/10/2015,0,8.11,28.8,15,
9/10/2015,0,5.29,27.2,15.9,
10/10/2015,0,4.3,27,16.2,
11/10/2015,0,5.97,28.3,13.8,
12/10/2015,0,4.33,29.4,14,
13/10/2015,0,5.5,30.2,15,
14/10/2015,0,6.25,27.5,15.4,
15/10/2015,0,4.13,26.6,12.3,
16/10/2015,0,5.75,26.8,12,
17/10/2015,0,1.47,21.4,12.8,
18/10/2015,0.01,3.11,19.6,13.8,
19/10/2015,0.01,3.32,23.8,9.5,
20/10/2015,0,3.13,29,10,
21/10/2015,0,2.92,28.4,11,
22/10/2015,0,3.87,25.4,13,
23/10/2015,2.6,1.26,25.4,16,
24/10/2015,6,2.37,22.8,16,
25/10/2015,1.4,0.55,28.5,15,
26/10/2015,0,3.13,26.2,14.3,
27/10/2015,0,3.6,27.4,15.5,
28/10/2015,7.4,2.28,27.8,16,
29/10/2015,27.6,4.17,26.9,14.5,
30/10/2015,1.4,2.84,22,14,
31/10/2015,3.5,0.42,22.9,15,
1/11/2015,0.1,2.26,26,14.2,
2/11/2015,0,2.72,26.4,13.8,
3/11/2015,0,2.35,27.9,13.8,
4/11/2015,26.5,3.94,27.6,12.8,
5/11/2015,0,3.3,28.4,13,
6/11/2015,0,3.41,27.3,14,
7/11/2015,0,3.1,27.6,14,
8/11/2015,0,3.47,21.4,12.5,
9/11/2015,0,2.9,28.4,13,
10/11/2015,0,2.11,28.5,11.5,
11/11/2015,0,2.65,28.8,13,
12/11/2015,0,1.39,26.8,13,
13/11/2015,0,1.72,24.2,12.8,
14/11/2015,0,2.93,21.5,11.8,
15/11/2015,0,1.05,23.5,12,
16/11/2015,0,3,27.7,12,
17/11/2015,0.01,1.32,26.1,14,
18/11/2015,0,2.1,28.7,13,
19/11/2015,0,2.09,24,13,
20/11/2015,0,1.96,26.7,13.9,
21/11/2015,0,2.08,27.2,13.8,
22/11/2015,0.01,3.05,23.7,12.7,
23/11/2015,0,2.11,25.8,11.4,
24/11/2015,0,1.73,25.8,10.5,
25/11/2015,0,3.58,28.3,10,
26/11/2015,0,3.54,26.2,12.2,
27/11/2015,0,2.3,23.8,12,
28/11/2015,0,1.41,24.6,14.5,
29/11/2015,0,1.58,27,13.9,
30/11/2015,0,1.47,28.9,12.8,
1/12/2015,0,1.79,27.6,12.2,
2/12/2015,0,0.43,27.2,12,
3/12/2015,0,2.07,18.6,10.7,
4/12/2015,0.01,2.79,22.6,9.4,
5/12/2015,0,0.65,22.3,9.2,
6/12/2015,0,3.45,21.9,10,
7/12/2015,0,2.22,21.7,10,
8/12/2015,0,3.93,24.6,10,
9/12/2015,0,1.4,19.5,10,
10/12/2015,0,0.74,25.5,10.3,
11/12/2015,0,1.89,25.8,10.8,
12/12/2015,0,1.95,24.1,11,
13/12/2015,1,0.42,22.2,12.7,
14/12/2015,2.6,3.2,25,8.7,
15/12/2015,0,3.54,25.8,8.9,
16/12/2015,0,2.33,26.3,9,
17/12/2015,0,2.35,26.9,9.8,
18/12/2015,0,2.42,13.8,10,
19/12/2015,0,2.31,19.6,7.5,
20/12/2015,0,2.61,26.4,7,
21/12/2015,0,2.98,25.4,8,
22/12/2015,0,2.8,23.8,10,
23/12/2015,3.3,3.88,21.8,11,
24/12/2015,0,4.37,23.8,10.2,
25/12/2015,0,3.53,24,9.5,
26/12/2015,0,3,23.6,10.9,
27/12/2015,0,2.9,22.6,11,
28/12/2015,0,3.02,22.4,9,
29/12/2015,0,4.82,25.2,9.5,
30/12/2015,0,3.08,25.8,9.5,
31/12/2015,0,4.15,25.4,12,
1/1/2016,0,3.65,24.2,10.9,
2/1/2016,0,2.27,25.2,11,
3/1/2016,4,1.62,25.2,11.6,
4/1/2016,0,1.5,19.2,9.2,
5/1/2016,0,1.42,23.8,6.5,
6/1/2016,0,1.07,22.8,7,
7/1/2016,0,2.17,21.5,9.2,
8/1/2016,0,1.9,22.8,7.5,
9/1/2016,0,2.71,23.3,8,
10/1/2016,0,1.82,25.4,8,
11/1/2016,0,1.22,24.6,8.2,
12/1/2016,0,3.18,21,8,
13/01/2016,0,1.74,15.5,8.5,
14/01/2016,0.01,0.4,21.9,9,
15/01/2016,1.8,0.81,23,7,
16/01/2016,0.7,2.39,20.8,6,
17/01/2016,0,2.16,27.4,6,
18/01/2016,0,1.88,24.6,6,
19/01/2016,0,2,23.4,7.5,
20/01/2016,0,1.21,24,7.5,
21/01/2016,0,3.19,25.4,8,
22/01/2016,0,4.27,24.6,8,
23/01/2016,0,3.04,24.8,5.5,
24/01/2016,0,3.97,24.1,5,
25/01/2016,0,2.22,22.2,6,
26/01/2016,0,4.02,24.3,8,
27/01/2016,0,4.85,22.9,8.6,
28/01/2016,0,3.46,19,5,
29/01/2016,0,3.86,23.4,5,
30/01/2016,0,2.81,23.6,7,
31/01/2016,0,2.9,25.2,10,
1/2/2016,0,3.57,22.8,10,
2/2/2016,0,3.6,28,10,
3/2/2016,0,3.39,27.5,8,
4/2/2016,0,5.37,20.7,7.5,
5/2/2016,0,4.39,25.5,3.8,
6/2/2016,0,3.19,18.6,4,
7/2/2016,0,3.72,21.9,4.8,
8/2/2016,0,2.94,23.6,5,
9/2/2016,0,4,14.9,6.2,
10/2/2016,0,4.91,20.5,6,
11/2/2016,0,5.92,24,6,
12/2/2016,0,4.16,25,6,
13/02/2016,0,5.06,24.3,5,
14/02/2016,0,6.01,27.4,5,
15/02/2016,0,4,27.8,6,
16/02/2016,0,3.96,27.2,10.5,
17/02/2016,0,3.44,27.8,10.5,
18/02/2016,0,6.21,28.8,8.5,
19/02/2016,0,5.97,29.5,7.5,
20/02/2016,0,4.49,26.2,8,
21/02/2016,0,3.58,29.2,8.5,
22/02/2016,0,4.73,27.5,9,
23/02/2016,0,5.65,28.4,11,
24/02/2016,0,6.66,29.3,12,
25/02/2016,0,6.41,27.4,5,
26/02/2016,0,6.04,24,5,
27/02/2016,0.01,5.13,21.8,10,
28/02/2016,0.01,2.32,26.1,10,
29/02/2016,0,5.71,29.3,11.8,
1/3/2016,0.4,4.82,27.3,13,
2/3/2016,2.3,3.61,23.2,12.5,
3/3/2016,0.5,2.69,27.9,12,
4/3/2016,0,5.43,25.4,12,
5/3/2016,0,4.11,28.7,8.6,
6/3/2016,0,6.29,28.9,10.5,
7/3/2016,0,5.28,26.1,11,
8/3/2016,0,7.99,24.8,12.8,
9/3/2016,12.2,6.64,20.2,12.1,
10/3/2016,16.6,2.19,14,2.5,
11/3/2016,1.2,0.99,20.9,3,
12/3/2016,0,3.1,25.3,3,
13/03/2016,0,5.14,27.9,7,
14/03/2016,0,5.58,31,9,
15/03/2016,0,5.16,28.4,11,
16/03/2016,0,4.34,28.8,12,
17/03/2016,0,5.83,28,14,
18/03/2016,0,3.59,27.9,12,
19/03/2016,0,6.59,25.9,12.5,
20/03/2016,0,3.8,18.6,10.3,
21/03/2016,0,5.33,22.7,7.8,
22/03/2016,0,3.91,26.3,7.5,
23/03/2016,1.2,3.34,25.6,8,
24/03/2016,3.1,3.38,27.2,10.8,
25/03/2016,0.1,5.94,29,11,
26/03/2016,0,6.93,25.9,13,
27/03/2016,0,4.94,30,13.5,
28/03/2016,0,7.05,30.2,14,
29/03/2016,0,6.86,28.6,14.5,
30/03/2016,0,6.17,28.4,16,
31/03/2016,0,6.09,29.8,15.5,
1/4/2016,0,7.58,28.2,15.4,
2/4/2016,0,7.32,30.8,14.5,
3/4/2016,0,7,28,10,
4/4/2016,0,5.86,31.6,10,
5/4/2016,0,7.09,32,13,
6/4/2016,0,6.16,32.6,14.5,
7/4/2016,0,8.11,32.4,14.5,
8/4/2016,0,6.12,33.2,15,
9/4/2016,0.6,8.1,31.2,14,
10/4/2016,0,8.08,31.3,14,
11/4/2016,0,6.09,33.4,16,
12/4/2016,0,8.27,32,17,
13/04/2016,0,6.89,32.8,17.3,
14/04/2016,0,6.6,31.6,16.8,
15/04/2016,0,7.52,32,16.2,
16/04/2016,0,6.64,29,17.2,
17/04/2016,0,6.6,30.6,18.1,
18/04/2016,0.3,5.45,32.4,16.9,
19/04/2016,0,7.02,29.8,16.8,
20/04/2016,0.01,7.67,28.2,15.8,
21/04/2016,0,5.08,29.8,13.3,
22/04/2016,14.3,5.99,24.6,12.8,
23/04/2016,2,4.01,23.6,13,
24/04/2016,3.6,3.62,28.4,13.1,
25/04/2016,0,6.49,27.7,13,
26/04/2016,0,4.37,27.6,14.8,
27/04/2016,0,5.81,30.5,12.3,
28/04/2016,0,5.93,33.2,13,
29/04/2016,0,6.91,31.8,15,
30/04/2016,0,6.3,27.6,15.2,
1/5/2016,0,6.91,31.4,14.5,
2/5/2016,0,6.27,34.7,14.5,
3/5/2016,0,9.05,33.5,14,
4/5/2016,0,6.47,33.6,17,
5/5/2016,0,7.69,32.6,14.5,
6/5/2016,0,6.19,33,15.1,
7/5/2016,0,5.72,33.7,15,
8/5/2016,1.3,7.55,33.4,17,
9/5/2016,0,5.9,31.2,15,
10/5/2016,0,5.65,33.4,15,
11/5/2016,38.7,6.7,31.5,17.5,
12/5/2016,0,7.28,30.8,15.9,
13/05/2016,0,7.48,29.2,15,
14/05/2016,0,7.22,30,14.8,
15/05/2016,0.01,6.11,30,15,
16/05/2016,0,4.55,30.2,16,
17/05/2016,0,5.56,31.6,17,
18/05/2016,0,8.32,32.6,17.5,
19/05/2016,0,6.28,32.3,17.9,
20/05/2016,0,6.81,33.2,18,
21/05/2016,0,7.4,34.4,18.7,
22/05/2016,0,6.56,34.6,19,
23/05/2016,0,6.24,34.6,20,
24/05/2016,0,6.83,35,19.8,
25/05/2016,0,7.03,35.4,18.6,
26/05/2016,0.01,8,32.4,20.5,
27/05/2016,5.7,6.27,33,15.6,
28/05/2016,14,6.63,32.8,15.9,
29/05/2016,0,6.58,32.6,16,
30/05/2016,11.3,6.64,31.4,18,
31/05/2016,6.6,4.25,32,15.2,
1/6/2016,15.9,6.41,29.6,16.8,
2/6/2016,15.9,4.68,29.8,15.6,
3/6/2016,1.2,5.77,27.2,16.5,
4/6/2016,1.7,4.76,29,16.4,
5/6/2016,0,5.68,27.2,14.8,
6/6/2016,0,6.82,28.4,15.4,
7/6/2016,0,8.14,30.8,16,
8/6/2016,0,8.06,31.6,15.8,
9/6/2016,12.9,5.89,31,14.3,
10/6/2016,0.4,6.01,30,14,
11/6/2016,12,5.76,29.6,17.4,
12/6/2016,10.5,6.75,25.6,17.9,
13/06/2016,1.8,2.38,29.2,16.8,
14/06/2016,7.6,6.03,30.4,16,
15/06/2016,6.8,7.5,25.6,16.5,
16/06/2016,0.8,2.67,28.8,17,
17/06/2016,11.3,5.14,28.8,15.4,
18/06/2016,0,5.41,28.6,16,
19/06/2016,0,7.43,26.8,14.6,
20/06/2016,0,5.84,23.4,15,
21/06/2016,3.3,2.55,24.1,15.8,
22/06/2016,0,4.32,28,14.8,
23/06/2016,0,6.35,28.4,14.4,
24/06/2016,0,5.68,29.4,15.3,
25/06/2016,0,5.48,28.6,16,
26/06/2016,0,3.61,27.4,17,
27/06/2016,0.01,5.15,28.4,17.2,
28/06/2016,0,6.92,28.6,15.5,
29/06/2016,0,7.18,29.8,14.9,
30/06/2016,0,6.59,30,15.5,
1/7/2016,0,6.55,28.4,16,
2/7/2016,39.5,7.22,26.2,16.6,
3/7/2016,0.2,2.21,29.4,16.8,
4/7/2016,11.7,4.95,28.6,15.7,
5/7/2016,0.01,3.55,27.4,16,
6/7/2016,6.7,6.11,25.8,15.4,
7/7/2016,2.5,3.12,29.5,15.7,
8/7/2016,1.7,4.61,30.2,15.1,
9/7/2016,0,5.53,30.2,16,
10/7/2016,0.3,4.82,30,15.7,
11/7/2016,0,6.37,29.4,16,
12/7/2016,4,4.79,20.6,16.6,
13/07/2016,12,4.95,27.4,14,
14/07/2016,5.3,4.51,28.2,15,
15/07/2016,0.1,5.43,25.8,16.4,
16/07/2016,0,4.85,28.6,15.1,
17/07/2016,7.1,6.35,26.6,14.7,
18/07/2016,31.2,6.88,27.2,15,
19/07/2016,0,5.89,27,14.9,
20/07/2016,0,6.06,25.4,15.3,
21/07/2016,0,6.93,24.4,14.5,
22/07/2016,1,3.71,28.4,15,
23/07/2016,0,6.12,26.4,15.7,
24/07/2016,2.8,5.21,28.8,14.8,
25/07/2016,0.01,4.33,30.2,15,
26/07/2016,0,6.28,30,16.3,
27/07/2016,0,5.18,29,15.8,
28/07/2016,4.4,5.09,28,16,
29/07/2016,67.1,4.92,27.4,14.8,
30/07/2016,8.5,4.65,27.9,15.7,
31/07/2016,0,4.96,26.3,15.3,
1/8/2016,0,5.25,29,15.4,
2/8/2016,0,5.57,29,15.5,
3/8/2016,0,6.47,30.2,16,
4/8/2016,0,6.63,29.4,15.2,
5/8/2016,0,6.57,28,16,
6/8/2016,0.6,3.59,23.6,16,
7/8/2016,3.1,4.75,23.6,16,
8/8/2016,38.1,2.1,23.6,16.4,
9/8/2016,4.8,3.78,25.8,16,
10/8/2016,30.8,5.73,26.4,15.6,
11/8/2016,0.1,5.24,28.8,16,
12/8/2016,0,5.7,29,15,
13/08/2016,0,5.33,29.4,15,
14/08/2016,0,4.65,29.4,16,
15/08/2016,0,6.4,28.6,16,
16/08/2016,0,5.05,26.4,16.8,
17/08/2016,0,4.75,27.5,17,
18/08/2016,0,4.2,27.2,17.3,
19/08/2016,16.6,4.75,27.8,15.8,
20/08/2016,28.4,4.55,26.8,15.8,
21/08/2016,30,5.2,26.8,14.5,
22/08/2016,6.6,5.06,25.4,14,
23/08/2016,4.1,4.1,27.4,14.5,
24/08/2016,0.6,6.38,25.2,14,
25/08/2016,39.3,3.47,26.6,15.1,
26/08/2016,28,4.55,27.6,13.8,
27/08/2016,38.1,6.68,27.6,14,
28/08/2016,0,6.09,27.8,15,
29/08/2016,0.5,4.43,28.6,16.6,
30/08/2016,0,6.22,28.6,13.9,
31/08/2016,0,5.04,28.8,14,
1/9/2016,0.6,4.8,25,16,
2/9/2016,0.1,3.73,25.7,16.4,
3/9/2016,0,4.03,26.4,15.6,
4/9/2016,0,5.51,20.6,15.8,
5/9/2016,7.6,1.86,24.2,15.8,
6/9/2016,1.6,2.19,27.2,16,
7/9/2016,0.1,4.23,27,15.3,
8/9/2016,0,4.19,28.8,15,
9/9/2016,0,5.96,28.6,13.6,
10/9/2016,0,5.34,29.2,13.7,
11/9/2016,0,5.15,27.4,14.3,
12/9/2016,0,4.63,28.4,15,
13/09/2016,0,4.46,29.4,15.8,
14/09/2016,0,5,27.8,15.4,
15/09/2016,0,6.17,28.2,14.1,
16/09/2016,0,6.03,28,14.7,
17/09/2016,0.1,3.44,28.6,15,
18/09/2016,0.01,4.02,28.7,17,
19/09/2016,0,5.98,28.6,16.7,
20/09/2016,0,5.97,28.4,15.8,
21/09/2016,0.01,4.46,27,15.4,
22/09/2016,0,5.16,26.8,12.8,
23/09/2016,3.5,3.67,24,13,
24/09/2016,9.9,2.06,26.4,14,
25/09/2016,2.7,3.36,26.4,15,
26/09/2016,5.4,3.3,27.4,16,
27/09/2016,0.6,4.38,23.6,16,
28/09/2016,2.4,1.65,24.8,15.7,
29/09/2016,0.4,2.72,23.8,16,
30/09/2016,0,2.75,27.2,14.9,
1/10/2016,0,4.99,27.2,13.8,
2/10/2016,0,4.22,27.4,14,
3/10/2016,0,4.86,27,14.5,
4/10/2016,0.01,3.53,28.9,15,
5/10/2016,0.8,4.46,29.6,17,
6/10/2016,0,4.72,28.4,16,
7/10/2016,0,5.12,29,14.7,
8/10/2016,0,2.94,27.6,15.2,
9/10/2016,0.5,3.26,23.6,14.8,
10/10/2016,0,3.45,25.4,10.7,
11/10/2016,0,3.99,23.6,11,
12/10/2016,0,4.8,27.2,13.6,
13/10/2016,0,4.79,28.6,14,
14/10/2016,0,4.3,27.8,12.9,
15/10/2016,0,4.6,27.4,13,
16/10/2016,0,3.96,26.4,13.8,
17/10/2016,0,2.63,27.4,14,
18/10/2016,4.1,7.75,28,14.4,
19/10/2016,0,6.09,28.6,13.5,
20/10/2016,0,3.97,28.6,13,
21/10/2016,0.01,1.73,25.2,14,
22/10/2016,0.4,3.39,19.2,12.7,
23/10/2016,0,4.4,23.6,13.4,
24/10/2016,0,3.98,25.2,13,
25/10/2016,0,4.18,27.6,11.4,
26/10/2016,0,4.43,25.8,11.2,
27/10/2016,0,2.77,24.6,10.8,
28/10/2016,0,2.84,22.2,10.8,
29/10/2016,0,3.91,22.4,11,
30/10/2016,0,3.61,24,10.3,
31/10/2016,0,2.82,26.2,10,
1/11/2016,0,3.14,28.5,11,
2/11/2016,1.5,5.84,27.9,11,
3/11/2016,0,3.98,26.6,13,
4/11/2016,0,2.53,22.6,14,
5/11/2016,0.1,3.3,23.8,13.2,
6/11/2016,0,2.83,26.7,12.5,
