COMISI?ÙN NACIONAL DEL AGUA,,,,,
COORDINACI?ÙN GENERAL DEL SERVICIO METEOROL?ÙGICO NACIONAL,,,,,
BASE DE DATOS CLIMATOL?ÙGICA NACIONAL ,,,,,
,,,,,
REGISTRO DIARIO HIST?ÙRICO,,,,,
EMISI?ÙN   : 21/03/2025 ,,,,,
,,,,,
DATOS DISPONIBLES EN LA BASE DE DATOS A: MARCH DE 2025; ,,,,,
CON LA INFORMACI?ÙN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS ,,,,,
,,,,,
 ESTACI?ÙN  : 22057 ,,,,,
 NOMBRE    : PE?ÊAMILLER (DGE) ,,,,,
 ESTADO    : QUER?ÎTARO ,,,,,
 MUNICIPIO : PE?ÊAMILLER ,,,,,
 SITUACI?ÙN : OPERANDO ,,,,,
 CVE-OMM   :   ,,,,,
 LATITUD   : 21.05 ?? ,,,,,
 LONGITUD  : -99.8 ?? ,,,,,
 ALTITUD   : 1341 msnm ,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
FECHA,PRECIP,EVAP,TMAX,TMIN,
,(mm),(mm),(??C,),(??C)
29/09/2001,0,7.13,27,14,
30/09/2001,0,4.16,25.5,11.5,
1/10/2001,0,5.18,24,11,
2/10/2001,3.1,0.65,25,13,
3/10/2001,7.8,NULO,20,15,
4/10/2001,0,2.65,29,16,
5/10/2001,0.01,6.45,33.5,15,
6/10/2001,0,4.43,29,14,
7/10/2001,0,4.93,29,17,
8/10/2001,0,6.53,30.5,15,
9/10/2001,0,5.07,31,16,
10/10/2001,0,4.58,30,15,
11/10/2001,4.8,NULO,33.5,17,
12/10/2001,0.01,3.24,32,17,
13/10/2001,0,6.38,34,18,
14/10/2001,0,4.89,31.5,17,
15/10/2001,0,5.68,32,17,
16/10/2001,1.5,0.26,21,12,
17/10/2001,0.01,3.22,22,13,
18/10/2001,0,4.14,31,9,
19/10/2001,0,5.47,32.5,11,
20/10/2001,0,6.32,32,9,
21/10/2001,0,4.83,32.5,8,
22/10/2001,0,6.65,33.5,8,
23/10/2001,0,5.1,36,10,
24/10/2001,0,6.82,35,12,
25/10/2001,0,4.92,29,13,
26/10/2001,0.01,1.78,23,15,
27/10/2001,1.5,0.47,21,12,
28/10/2001,0.01,3.18,22,11,
29/10/2001,0,4.35,22.5,11,
30/10/2001,0,4.77,24,9,
31/10/2001,0,3.04,29,8,
1/11/2001,0,5.38,31,9,
2/11/2001,0,3.61,30,10,
3/11/2001,0,4.46,27,9,
4/11/2001,0.01,0.41,20,12,
5/11/2001,0.01,0.98,18,13,
6/11/2001,0,4.7,26,11,
7/11/2001,0,3.87,27,10,
8/11/2001,0,4.03,28,10,
9/11/2001,0,2.23,24,8.5,
10/11/2001,0,3.41,24,10,
11/11/2001,0,4.49,26,8.5,
12/11/2001,0,2.55,24,10,
13/11/2001,0,3.12,28,8,
14/11/2001,0,3.53,31,9,
15/11/2001,0,3.58,29,11,
16/11/2001,0,3.63,28.5,12,
17/11/2001,0.01,2.31,24.5,13,
18/11/2001,0,2.96,26,12,
19/11/2001,0,3.82,30,11,
20/11/2001,0,3.03,24,11,
21/11/2001,3.2,NULO,26,11.5,
22/11/2001,0,3.72,27,11,
23/11/2001,0,4.71,32,8.5,
24/11/2001,0,3.69,32,8,
25/11/2001,0,4.45,31.5,8,
26/11/2001,0,4.65,32,10,
27/11/2001,0,3.78,31.5,9,
28/11/2001,0,5.81,33,9.5,
29/11/2001,0,5.71,33,10,
30/11/2001,0,4.63,33,7,
1/12/2001,0,4.27,31,8,
2/12/2001,0,3.06,28,8,
3/12/2001,0,3.34,27,9,
4/12/2001,0,3.36,30,10,
5/12/2001,0,2.35,29.5,10,
6/12/2001,0,3.83,27.5,13,
7/12/2001,0,3.23,28.5,11,
8/12/2001,0,4.64,29.5,10.5,
9/12/2001,0,2.99,23,11,
10/12/2001,0,1.32,25,9,
11/12/2001,0,4.51,30,9,
12/12/2001,0,3.18,31,10,
13/12/2001,0,3.51,32,11,
14/12/2001,0,3.19,27,13,
15/12/2001,0,2.99,27,9.5,
16/12/2001,0,3.6,32,10,
17/12/2001,0,3.2,23.5,11,
18/12/2001,0,4.53,30,11,
19/12/2001,0,2.65,23,11,
20/12/2001,0,2.06,21,11.5,
21/12/2001,0,3.29,29,5,
22/12/2001,0,4.5,31,6,
23/12/2001,3.5,0.47,27,8,
24/12/2001,0,0.3,28,12,
25/12/2001,0,3.22,22,7.5,
26/12/2001,0,1.75,17,7.5,
27/12/2001,0,0.5,20,8,
28/12/2001,0,3.59,28,5.5,
29/12/2001,0,4.29,29,6,
30/12/2001,0,3.74,30,5,
31/12/2001,0,4.62,31,5,
1/1/2002,0,4.06,30,7,
2/1/2002,0,2.23,19,7,
3/1/2002,0,5.61,20,5,
4/1/2002,0.01,3.17,29,1,
5/1/2002,0,3.9,31,1,
6/1/2002,0,4.07,26,7,
7/1/2002,0,2.32,29,5,
8/1/2002,0,3.48,26.5,3,
9/1/2002,0,4.9,30.5,2.5,
10/1/2002,0,2.74,30,3,
11/1/2002,0.01,3.27,26,5,
12/1/2002,7.9,NULO,13,8.5,
13/01/2002,19,NULO,14,8,
14/01/2002,0,2.66,25,4,
15/01/2002,0,3.7,26,4.5,
16/01/2002,0,2.28,29,5,
17/01/2002,0,4.73,31,6,
18/01/2002,0,3.97,32,7.5,
19/01/2002,0,3.69,33.5,7.5,
20/01/2002,0,3.99,32,9,
21/01/2002,0,4.6,33,10,
22/01/2002,0,4.91,33,9,
23/01/2002,0,4.62,33,9,
24/01/2002,0,4.69,32,11,
25/01/2002,0,2.98,23,11,
26/01/2002,0,3.27,25,6,
27/01/2002,0,4.21,32,8,
28/01/2002,0,4.96,30,8,
29/01/2002,0,4.48,33,9,
30/01/2002,0,5.36,34.5,10,
31/01/2002,0,5.57,33,11,
1/2/2002,0,3.29,20,12,
2/2/2002,0,3.92,28,7,
3/2/2002,0,4.14,29.5,8,
4/2/2002,0,3.2,23,10,
5/2/2002,0,4.02,31,9,
6/2/2002,0,5.15,32,10,
7/2/2002,0,3.89,19,10,
8/2/2002,0,3.86,25,7,
9/2/2002,0,3.6,32,7,
10/2/2002,0.01,3.58,21,8,
11/2/2002,3,0.31,14,4,
12/2/2002,2.5,NULO,15,5,
13/02/2002,1.2,0.63,21,6.5,
14/02/2002,0,3.36,26.5,9.5,
15/02/2002,0,3.53,31.5,8,
16/02/2002,0,4.82,26,9,
17/02/2002,0,5.62,31,9,
18/02/2002,0,4.66,32,9,
19/02/2002,0,5.6,33,10,
20/02/2002,0,4.2,26,12,
21/02/2002,0,4.84,32,10.5,
22/02/2002,0,4.83,22.5,11,
23/02/2002,0,5.14,27,4,
24/02/2002,0,6.03,31,5,
25/02/2002,0,4.76,33,7.5,
26/02/2002,0,6.3,28,10,
27/02/2002,0,4.24,21,7,
28/02/2002,0,6.33,33,7,
1/3/2002,0,6.65,34,7.5,
2/3/2002,0,6.96,33,13,
3/3/2002,0,6.44,24,12,
4/3/2002,0,2.35,16,2,
5/3/2002,0,4.55,26.5,2.5,
6/3/2002,0,5.01,31.5,4,
7/3/2002,0,7.16,33,8,
8/3/2002,0,6.83,33,9,
9/3/2002,0,6.46,33.5,12,
10/3/2002,0,4.42,24.5,13.5,
11/3/2002,0.01,7.62,34,10,
12/3/2002,0,4.59,28,11,
13/03/2002,0,7.31,35,11,
14/03/2002,0,8.69,36.5,12,
15/03/2002,0,6.94,36.5,13,
16/03/2002,0,9.22,38,15,
17/03/2002,0,6.34,37.5,15.5,
18/03/2002,0.01,6.94,37.5,16,
19/03/2002,0,9.77,38,16.5,
20/03/2002,0,8.1,28,14,
21/03/2002,0,5.16,28,15,
22/03/2002,0,4.47,20,14,
23/03/2002,0.01,5.84,32.5,7,
24/03/2002,0,8.52,36.5,10,
25/03/2002,0,8.85,38,13,
26/03/2002,0,6.64,30,16,
27/03/2002,0,7.08,32,15,
28/03/2002,0,9.49,36.5,14,
29/03/2002,0,9,37,13.5,
30/03/2002,0,9.55,38.5,15,
31/03/2002,0,6.69,31.5,16.5,
1/4/2002,0,7.04,34,14,
2/4/2002,0,9.74,38,15,
3/4/2002,0,7.13,33,16,
4/4/2002,0,3.72,30,18,
5/4/2002,0,6.71,30,17,
6/4/2002,0.6,3.34,32.5,17,
7/4/2002,0.01,6.92,33,15,
8/4/2002,0,8.95,34,16.5,
9/4/2002,0.01,6.9,30,16,
10/4/2002,0.01,6.19,30,13.5,
11/4/2002,5.7,NULO,32.5,15,
12/4/2002,0,8.36,33,12,
13/04/2002,0,4.19,34,13,
14/04/2002,0,9.17,34,13,
15/04/2002,7.3,NULO,34.5,14,
16/04/2002,0,5.19,32,14.5,
17/04/2002,0,7.36,34,15,
18/04/2002,0,7.94,34,14.5,
19/04/2002,0,8.01,34,14,
20/04/2002,0,7.71,35.5,14.5,
21/04/2002,0,8.01,36,15.5,
22/04/2002,0,8.03,31.5,16,
23/04/2002,0,7.19,34,15.5,
24/04/2002,0,9.19,36,15.5,
25/04/2002,0,9.19,36,15.5,
26/04/2002,0,9.07,34,16,
27/04/2002,0,7.97,35,17,
28/04/2002,0,8.96,37,17,
29/04/2002,0,8.9,35,19,
30/04/2002,0,9.03,38,17,
1/5/2002,0,9.62,40,18,
2/5/2002,0,9.23,40,19.5,
3/5/2002,0,10.33,40,20,
4/5/2002,0,9.67,35,20,
5/5/2002,0,9.62,35,20,
6/5/2002,0,7.32,36,16,
7/5/2002,0,8.92,35,17,
8/5/2002,0,8.59,39,18,
9/5/2002,0.01,8.69,36.5,19,
10/5/2002,0,9.09,34,19,
11/5/2002,0,8.22,34.5,19,
12/5/2002,0,8,35,17,
13/05/2002,0.01,9.38,31,17,
14/05/2002,0.01,4.1,27.5,19,
15/05/2002,0.01,6.73,32,18.5,
16/05/2002,26.8,NULO,33,19,
17/05/2002,0.01,5.02,35,17,
18/05/2002,0.01,8.28,30,19,
19/05/2002,0,5.92,29,18,
20/05/2002,0,6.42,28,16.5,
21/05/2002,0,7.48,29,16,
22/05/2002,0,8.18,33,13,
23/05/2002,0,6.77,34,14,
24/05/2002,0,7.03,34.5,15,
25/05/2002,0,8.2,34,17,
26/05/2002,0,6.23,34,17,
27/05/2002,0,8.07,35,17,
28/05/2002,1.2,6.03,37,18,
29/05/2002,0,9.31,37,19,
30/05/2002,0,7.39,34,18,
31/05/2002,25.6,NULO,35.5,19,
1/6/2002,11.8,6.28,32,17,
2/6/2002,1.3,3.57,33,14,
3/6/2002,0,5.89,35.5,16,
4/6/2002,1.1,6.81,36,18,
5/6/2002,0.01,4.13,33.5,20,
6/6/2002,5.2,3.41,26,18.5,
7/6/2002,0,5.27,30,15,
8/6/2002,0,8.42,32,17,
9/6/2002,2.9,2.3,31,20,
10/6/2002,0.01,4.15,32,19,
11/6/2002,1.9,2.19,30,20,
12/6/2002,0,5.55,33,20,
13/06/2002,5.4,0.79,34,18,
14/06/2002,0,6.2,33,18,
15/06/2002,0,8.05,33,19,
16/06/2002,0,9.44,32.5,15,
17/06/2002,0,10.21,36,16,
18/06/2002,0,8.53,37.5,16,
19/06/2002,0,8.7,33,18,
20/06/2002,2.4,2.92,29,16,
21/06/2002,2.1,1.44,25,18,
22/06/2002,5,4.01,25,18,
23/06/2002,0,5.87,29,14,
24/06/2002,0,6.23,32,15,
25/06/2002,0,7.44,33,16,
26/06/2002,0,7.94,34,17,
27/06/2002,2,4.35,31,18,
28/06/2002,0.01,6.34,32,16,
29/06/2002,0.01,4.48,31,18.5,
30/06/2002,3.6,1.93,31,20,
1/7/2002,0.01,4.93,31,19,
2/7/2002,7.2,5.17,32,18,
3/7/2002,9.7,5.71,34,17,
4/7/2002,11,7.55,34,16.5,
5/7/2002,5.2,1.45,33.5,17,
6/7/2002,0.01,4.05,30,17,
7/7/2002,0,7.36,30,18,
8/7/2002,0.01,3.71,30,16,
9/7/2002,1.3,5.86,29,18,
10/7/2002,0.01,2.68,30,18.5,
11/7/2002,0,7.79,30,18,
12/7/2002,0,6.54,32,18.5,
13/07/2002,0.01,5.29,34,19,
14/07/2002,6.5,6.35,30.5,20,
15/07/2002,8.3,2.15,27,19,
16/07/2002,0.01,2.39,28,18,
17/07/2002,0,6.2,30,18,
18/07/2002,0,6.32,30,18,
19/07/2002,1.5,3.57,30,19.5,
20/07/2002,0.01,5.94,30.5,16,
21/07/2002,0,8.46,30,17,
22/07/2002,0.01,4.52,27,17.5,
23/07/2002,0,5.47,26.5,17,
24/07/2002,0,6.43,29,14,
25/07/2002,0,6.97,32,15,
26/07/2002,0,6.45,34,15.5,
27/07/2002,0,6.69,33,16,
28/07/2002,0,8.07,33,17,
29/07/2002,0,6.05,32.5,18,
30/07/2002,0,5.02,32,19,
31/07/2002,0,4.99,30,18,
1/8/2002,6.5,4.05,34.5,16,
2/8/2002,1.2,2.51,31,16,
3/8/2002,0.01,4.77,31,17,
4/8/2002,0,6.95,32,15,
5/8/2002,0,5.98,33,16,
6/8/2002,1.1,3.89,33,17.5,
7/8/2002,0,8.18,32,17.5,
8/8/2002,0,7.94,34,15,
9/8/2002,0,7.84,32,15,
10/8/2002,0,7.21,33,16.5,
11/8/2002,0.01,6.46,32,16.5,
12/8/2002,0.01,5.95,33,17,
13/08/2002,9.8,5.57,34,17,
14/08/2002,1,5.23,35,17,
15/08/2002,39,8.46,32,18.5,
16/08/2002,0,5.49,31,17,
17/08/2002,0,7.23,32,17,
18/08/2002,0,7.3,32,17,
19/08/2002,0,6.82,32.5,17,
20/08/2002,0,8.44,31.5,18,
21/08/2002,0.01,7.42,32,18,
22/08/2002,0,7.55,30.5,18,
23/08/2002,0,5.09,28,17.5,
24/08/2002,0,6.22,31,17,
25/08/2002,0,5.61,31,17,
26/08/2002,0,7.12,33,15,
27/08/2002,0,7.72,33.5,15,
28/08/2002,0.01,8.29,31.5,16,
29/08/2002,1.2,4.99,30,16.5,
30/08/2002,0,7.25,29,18,
31/08/2002,0,2.47,25.5,18.5,
1/9/2002,0,4.47,29,19,
2/9/2002,5.1,2.86,29.5,16.5,
3/9/2002,0,5.53,31,16,
4/9/2002,0.01,5.19,31.5,17,
5/9/2002,0.01,5.95,32,18,
6/9/2002,34,8.81,33,19.5,
7/9/2002,25.2,7.06,33,18,
8/9/2002,7,5.22,32,17,
9/9/2002,3.5,2.05,34,18,
10/9/2002,2.5,2.64,32.5,18,
11/9/2002,11.8,5.56,30.5,19.5,
12/9/2002,30,2.88,29,19,
13/09/2002,0,2.39,28,18,
14/09/2002,18.5,NULO,31,19,
15/09/2002,1.5,3.5,30,17.5,
16/09/2002,1.3,3.37,29,18.5,
17/09/2002,0,4.75,30.5,18,
18/09/2002,0.01,6.52,33.5,18.5,
19/09/2002,8.5,3.81,30,19,
20/09/2002,4.3,1.65,24,18,
21/09/2002,0,4.75,27,14.5,
22/09/2002,0,6.39,29.5,11,
23/09/2002,0,4.49,29,11,
24/09/2002,0,4.48,25,16.5,
25/09/2002,0.01,3.61,29,11.5,
26/09/2002,0,4.82,28,11,
27/09/2002,0.01,4.42,27.5,17,
28/09/2002,0,4.94,29,12,
29/09/2002,0,5.92,30,16,
30/09/2002,0,5.63,31.5,14,
1/10/2002,0,5.36,32,14,
2/10/2002,0,6.03,33,16,
3/10/2002,0,5.79,34,16,
4/10/2002,0,8.37,33.5,17,
5/10/2002,0.01,1.8,29,17,
6/10/2002,0,6.18,30,16.5,
7/10/2002,0,6.15,29,16,
8/10/2002,0,5.93,33,16,
9/10/2002,0.01,3.44,33,16,
10/10/2002,1.1,2.54,27,16,
11/10/2002,0.01,0.79,25,18,
12/10/2002,0,4.29,30,15,
13/10/2002,0,4.71,27.5,16,
14/10/2002,0,5.93,29,16,
15/10/2002,6.5,5.08,33,14,
16/10/2002,0,4.76,29,16,
17/10/2002,0,4.77,32,17,
18/10/2002,0.01,3.42,31,15,
19/10/2002,0,6.27,33.5,15,
20/10/2002,0,5.54,31,16,
21/10/2002,0,4.28,32.5,16,
22/10/2002,0,6.81,32.5,18.5,
23/10/2002,0.01,4.55,32.5,17,
24/10/2002,14.5,6.55,31.5,17,
25/10/2002,0,2.13,30,16,
26/10/2002,0,4.77,32,17,
27/10/2002,5.6,4.77,32,17,
28/10/2002,0,6.1,32.5,17,
29/10/2002,0,3.03,32,16,
30/10/2002,0,3.61,33,16,
31/10/2002,0,3.21,31.5,18,
1/11/2002,0.01,2.34,27,19,
2/11/2002,0,4.76,29,18,
3/11/2002,1.2,1.24,27,17,
4/11/2002,0,3.27,26.5,18.5,
5/11/2002,3.5,1.47,27,18,
6/11/2002,0,4.64,22,12.5,
7/11/2002,0,3.43,26,10,
8/11/2002,0,4.92,31,11,
9/11/2002,0,2.72,32,14,
10/11/2002,0,5.1,34,13,
11/11/2002,0,6.23,35,13,
12/11/2002,0,3.11,22.5,14,
13/11/2002,0,2.26,21,11,
14/11/2002,0,3.33,25,9,
15/11/2002,0,2.66,29,11,
16/11/2002,0,5.16,23,13,
17/11/2002,0,2.96,26,6,
18/11/2002,0,3.92,28,5,
19/11/2002,0,3.92,27,3.5,
20/11/2002,0,4.61,26,5,
21/11/2002,0,3.7,24,7,
22/11/2002,0,3.18,25,3,
23/11/2002,0,3.6,25,3,
24/11/2002,0,NULO,29,3.5,
25/11/2002,0,NULO,27,4,
26/11/2002,0,NULO,28,6,
27/11/2002,0,NULO,22,8,
28/11/2002,0,NULO,19,11,
29/11/2002,0,NULO,27,11,
30/11/2002,0,NULO,31,11,
1/12/2002,0,NULO,25,11,
2/12/2002,0,NULO,31,15,
3/12/2002,0,NULO,32,9,
4/12/2002,0,NULO,31.5,10,
5/12/2002,0,NULO,24,11.5,
6/12/2002,0,NULO,19,9,
7/12/2002,0.01,NULO,21.5,9,
8/12/2002,0.01,NULO,23,10,
9/12/2002,0,NULO,28.5,8,
10/12/2002,0,NULO,28,9,
11/12/2002,0,NULO,29,8.5,
12/12/2002,0,NULO,28,8,
13/12/2002,0,NULO,24,8.5,
14/12/2002,0,NULO,16,9,
15/12/2002,0,NULO,27,7,
16/12/2002,0,NULO,28,5,
17/12/2002,0,NULO,30,5,
18/12/2002,0,NULO,31,7,
19/12/2002,0,NULO,31.5,7.5,
20/12/2002,0,NULO,25,7.5,
21/12/2002,0,NULO,30,5,
22/12/2002,0,NULO,31,6,
23/12/2002,0,NULO,28,9,
24/12/2002,0,NULO,29,11,
25/12/2002,0,NULO,19,11,
26/12/2002,0,NULO,21.5,8.5,
27/12/2002,0,NULO,22,7,
28/12/2002,0,NULO,24,8,
29/12/2002,0,NULO,29.5,13,
30/12/2002,0,NULO,30,11.5,
31/12/2002,0,NULO,30,9,
1/1/2003,0,NULO,22,8,
2/1/2003,0,NULO,19,8,
3/1/2003,0,NULO,22,3.5,
4/1/2003,0,NULO,27.5,4,
5/1/2003,0,NULO,28.5,4,
6/1/2003,0.01,NULO,24.5,7,
7/1/2003,0.01,NULO,17.5,7,
8/1/2003,0,NULO,23,12,
9/1/2003,0,NULO,28.5,7,
10/1/2003,0.01,NULO,25,8,
11/1/2003,0.01,NULO,21.5,11,
12/1/2003,2.2,NULO,28,13,
13/01/2003,0,NULO,23,12,
14/01/2003,0,NULO,24,11,
15/01/2003,0,NULO,26,7,
16/01/2003,0,NULO,27,4,
17/01/2003,0,NULO,28,4,
18/01/2003,0,NULO,26,2,
19/01/2003,0,NULO,26,2,
20/01/2003,0,NULO,30,4,
21/01/2003,0,NULO,32,4,
22/01/2003,0,NULO,31.5,7,
23/01/2003,0,NULO,21,8,
24/01/2003,0,NULO,21,9,
25/01/2003,0,NULO,27,9,
26/01/2003,0,NULO,27.5,9,
27/01/2003,2.5,NULO,26,10.5,
28/01/2003,0,NULO,25.5,10,
29/01/2003,0,NULO,29,9,
30/01/2003,0,NULO,23,6,
31/01/2003,0,NULO,23,7,
1/2/2003,0,NULO,28,8.5,
2/2/2003,1.1,NULO,31,9,
3/2/2003,0,NULO,31,10,
4/2/2003,0,NULO,27,11,
5/2/2003,0,NULO,33,11,
6/2/2003,0,NULO,34,11,
7/2/2003,0,NULO,33,11,
8/2/2003,0,NULO,23,11,
9/2/2003,0,NULO,33,9,
10/2/2003,0,NULO,30,9,
11/2/2003,0,NULO,32,11,
12/2/2003,0,NULO,23,12,
13/02/2003,0,NULO,31.5,12,
14/02/2003,0,NULO,33.5,12,
15/02/2003,0,NULO,33,12,
16/02/2003,0,NULO,24,12.5,
17/02/2003,0,NULO,27.5,10,
18/02/2003,0,NULO,33,9,
19/02/2003,0,NULO,34,9,
20/02/2003,0,NULO,34,10.5,
21/02/2003,0,NULO,32,13,
22/02/2003,0,NULO,22.5,12.5,
23/02/2003,0,NULO,22.5,9,
24/02/2003,0,NULO,33,9,
25/02/2003,0,NULO,34.5,10,
26/02/2003,0,NULO,35,11,
27/02/2003,0,NULO,34.5,12,
28/02/2003,0,NULO,24,12,
1/3/2003,0,NULO,35,13,
2/3/2003,0,NULO,33.5,12,
3/3/2003,0,NULO,26.5,12.5,
4/3/2003,0,NULO,37.5,14,
5/3/2003,0,NULO,37,14,
6/3/2003,0,NULO,22.5,14,
7/3/2003,0,NULO,22.5,14,
8/3/2003,0,NULO,38,13,
9/3/2003,0,NULO,28.5,14,
10/3/2003,0,NULO,32,14,
11/3/2003,0,NULO,32.5,15,
12/3/2003,0.01,NULO,22.5,14.5,
13/03/2003,0,NULO,36.5,14,
14/03/2003,0.01,NULO,29,15,
15/03/2003,0,NULO,34,14.5,
16/03/2003,0,NULO,34,11,
17/03/2003,0,NULO,32,13,
18/03/2003,0,NULO,34,12,
19/03/2003,0,NULO,34,13,
20/03/2003,0,NULO,34,11,
21/03/2003,0,NULO,32,12,
22/03/2003,0,NULO,34,11,
23/03/2003,0,NULO,29,12,
24/03/2003,0,NULO,35,11,
25/03/2003,0,NULO,35,13,
26/03/2003,0,NULO,29,14,
27/03/2003,0,NULO,33,13,
28/03/2003,0,NULO,36,13,
29/03/2003,0,NULO,25,14,
30/03/2003,0,NULO,17,7,
31/03/2003,0,NULO,23,7.5,
1/4/2003,0,NULO,27,7,
2/4/2003,0,NULO,23,9,
3/4/2003,0,NULO,33.5,10,
4/4/2003,0,NULO,37,13,
5/4/2003,0,NULO,36,13,
6/4/2003,0,NULO,38.5,16,
7/4/2003,0,NULO,37,16.5,
8/4/2003,2.5,NULO,22.5,19,
9/4/2003,0,NULO,20.5,12,
10/4/2003,0,NULO,28,11,
11/4/2003,0,NULO,32,11,
12/4/2003,0,NULO,33,12,
13/04/2003,0,NULO,35,12,
14/04/2003,0,NULO,35,13.5,
15/04/2003,0,NULO,22,14,
16/04/2003,0,NULO,39,15,
17/04/2003,0,NULO,37,16,
18/04/2003,0,NULO,38.5,16,
19/04/2003,0,NULO,38.5,17,
20/04/2003,0.01,NULO,39,18,
21/04/2003,3,NULO,23,18,
22/04/2003,0.01,NULO,35,18,
23/04/2003,0,NULO,36.5,16.5,
24/04/2003,0,NULO,38.5,17,
25/04/2003,0,NULO,39,17,
26/04/2003,0,NULO,38,17,
27/04/2003,0,NULO,39.5,17,
28/04/2003,0,NULO,39,17,
29/04/2003,0,NULO,39,18,
30/04/2003,0,NULO,38,20,
1/5/2003,0,NULO,35,18,
2/5/2003,0,NULO,40,19,
3/5/2003,0.01,NULO,39,21,
4/5/2003,0,NULO,39.5,20,
5/5/2003,0.01,NULO,42,20.5,
6/5/2003,0,NULO,41.5,20,
7/5/2003,0,NULO,41,21,
8/5/2003,0,NULO,40,19,
9/5/2003,0,NULO,41.5,20,
10/5/2003,0,NULO,41.5,20.5,
11/5/2003,0,NULO,38,21,
12/5/2003,0,NULO,34.5,21,
13/05/2003,0,NULO,34,18,
14/05/2003,0,NULO,37,16,
15/05/2003,0,NULO,37.5,17,
16/05/2003,0,NULO,39,18,
17/05/2003,0,NULO,37,19.5,
18/05/2003,0,NULO,37,18,
19/05/2003,0,NULO,38,18,
20/05/2003,0,NULO,35,18.5,
21/05/2003,0,NULO,32,18,
22/05/2003,0,NULO,32,17,
23/05/2003,0,NULO,31,18,
24/05/2003,0,NULO,33,19,
25/05/2003,1.2,NULO,25,18.5,
26/05/2003,23.2,NULO,33.5,18.5,
27/05/2003,0,NULO,28,17,
28/05/2003,0,NULO,28,17,
29/05/2003,0,NULO,27,18,
30/05/2003,0,NULO,30,16,
31/05/2003,0,NULO,37,17,
1/6/2003,0,NULO,35,17,
2/6/2003,2.1,NULO,35,21,
3/6/2003,0,NULO,32,19,
4/6/2003,9.6,NULO,29,18.5,
5/6/2003,1.4,NULO,33,18.5,
6/6/2003,0.01,NULO,36,19,
7/6/2003,0.01,NULO,34,20,
8/6/2003,0,NULO,35,19,
9/6/2003,0.01,NULO,34,20,
10/6/2003,0,NULO,32,21,
11/6/2003,7.9,NULO,35,19.5,
12/6/2003,0,NULO,35.5,19,
13/06/2003,0,NULO,36,20,
14/06/2003,0.01,NULO,29.5,21,
15/06/2003,0.01,NULO,34,18,
16/06/2003,2.6,NULO,30,19,
17/06/2003,0,NULO,28,17,
18/06/2003,0,NULO,30,17,
19/06/2003,0,NULO,32,19,
20/06/2003,0,NULO,32,18.5,
21/06/2003,0,NULO,34,19,
22/06/2003,0,NULO,34,20,
23/06/2003,0,NULO,35,20,
24/06/2003,0,NULO,33,21.5,
25/06/2003,0,NULO,31,19,
26/06/2003,0,NULO,32.5,18,
27/06/2003,4.5,NULO,24,19,
28/06/2003,0.01,NULO,31,16,
29/06/2003,0,NULO,29.5,17,
30/06/2003,8.5,NULO,31.5,18,
1/7/2003,7.3,NULO,31,18,
2/7/2003,8,NULO,24,18,
3/7/2003,33.7,NULO,27.5,17,
4/7/2003,5.4,NULO,26,17,
5/7/2003,19.5,NULO,26,17,
6/7/2003,1.8,NULO,29,17,
7/7/2003,5.8,NULO,31,18.5,
8/7/2003,0,NULO,28,18,
9/7/2003,0,NULO,30.5,18,
10/7/2003,0,NULO,24,17,
11/7/2003,0,NULO,30,16,
12/7/2003,0,NULO,23,16,
13/07/2003,0,NULO,31.5,15,
14/07/2003,0,NULO,30.5,16,
15/07/2003,0.01,NULO,30,16,
16/07/2003,0,NULO,30.5,17,
17/07/2003,0,NULO,27,18,
18/07/2003,0,NULO,24,17.5,
19/07/2003,0,NULO,30,15,
20/07/2003,0,NULO,30.5,17,
21/07/2003,0,NULO,33,18,
22/07/2003,0,NULO,32,16,
23/07/2003,0.01,NULO,33.5,16,
24/07/2003,0,NULO,32,16,
25/07/2003,0,NULO,30,17,
26/07/2003,0,NULO,32,18,
27/07/2003,0,NULO,24,18.5,
28/07/2003,0,NULO,29,18.5,
29/07/2003,0,NULO,32,17,
30/07/2003,0,NULO,31,18,
31/07/2003,0,NULO,32,19,
1/8/2003,0,NULO,32,19,
2/8/2003,0.01,NULO,34,17.5,
3/8/2003,1.8,NULO,33,18,
4/8/2003,0,NULO,26,18,
5/8/2003,0,NULO,35,18,
6/8/2003,0.01,NULO,32,18,
7/8/2003,0,NULO,34,19,
8/8/2003,0,NULO,35,16,
9/8/2003,0,NULO,35.5,16,
10/8/2003,0,NULO,35,16,
11/8/2003,0.01,NULO,33,17,
12/8/2003,0.01,NULO,24,16,
13/08/2003,0,NULO,29,16,
14/08/2003,1.5,NULO,28,18,
15/08/2003,1.7,NULO,22,16,
16/08/2003,0,NULO,23,16,
17/08/2003,0,NULO,24,15,
18/08/2003,1.1,NULO,23,16,
19/08/2003,0,NULO,32,18.5,
20/08/2003,2.8,NULO,33,19,
21/08/2003,22.3,NULO,23,19,
22/08/2003,1.1,NULO,24,17.5,
23/08/2003,2.6,NULO,29,18,
24/08/2003,0.01,NULO,24,18,
25/08/2003,0,NULO,30,18,
26/08/2003,0,NULO,31,16,
27/08/2003,0,NULO,33,17,
28/08/2003,0,NULO,34,18,
29/08/2003,0,NULO,23,16,
